order_id,order_date,promised_delivery_date,customer_region,order_priority,order_channel,order_status
O-104178,2024-02-23,2024-03-03,Gauteng,Normal,Web,Completed
O-104179,2024-03-24,2024-03-31,Western Cape,Normal,Mobile,Completed
O-104180,2024-01-05,2024-01-11,Mpumalanga,Normal,Web,Completed
O-104181,2024-03-19,2024-03-26,Free State,Normal,Mobile,Completed
O-104182,2024-03-13,2024-03-20,Free State,Normal,Web,Completed
O-104183,2024-01-14,2024-01-19,Mpumalanga,Express,Web,Completed
O-104184,2024-03-11,2024-03-18,Western Cape,Normal,Web,Completed
O-104185,2024-04-29,2024-05-06,KwaZulu-Natal,Normal,Web,Completed
O-104186,2024-04-04,2024-04-13,Free State,Normal,Mobile,Completed
O-104187,2024-04-02,2024-04-10,Limpopo,Normal,Web,Completed
O-104188,2024-04-24,2024-04-29,KwaZulu-Natal,Normal,Mobile,Completed
O-104189,2024-04-14,2024-04-22,Mpumalanga,Normal,Mobile,Completed
O-104190,2024-03-02,2024-03-11,KwaZulu-Natal,Normal,Web,Completed
O-104191,2024-01-22,2024-01-26,Western Cape,Normal,Mobile,Completed
O-104192,2024-04-20,2024-04-27,Limpopo,Normal,Web,Completed
O-104193,2024-03-03,2024-03-12,KwaZulu-Natal,Normal,Web,Completed
O-104194,2024-03-23,2024-04-01,Mpumalanga,Normal,Mobile,Completed
O-104195,2024-02-29,2024-03-07,Western Cape,Normal,Mobile,Completed
O-104196,2024-03-28,2024-04-01,Gauteng,Normal,Web,Completed
O-104197,2024-01-04,2024-01-14,Limpopo,Normal,Mobile,Completed
O-104198,2024-02-06,2024-02-10,Free State,Express,Mobile,Completed
O-104199,2024-03-27,2024-04-02,KwaZulu-Natal,Express,Mobile,Completed
O-104200,2024-01-13,2024-01-20,Limpopo,Normal,Mobile,Completed
O-104201,2024-01-03,2024-01-12,Gauteng,Normal,Web,Completed
O-104202,2024-02-27,2024-03-06,Gauteng,Normal,Web,Completed
O-104203,2024-04-14,2024-04-20,KwaZulu-Natal,Express,Web,Completed
O-104204,2024-02-06,2024-02-14,Mpumalanga,Normal,Mobile,Completed
O-104205,2024-02-10,2024-02-19,Mpumalanga,Normal,Mobile,Completed
O-104206,2024-02-17,2024-02-24,Limpopo,Normal,Web,Completed
O-104207,2024-01-05,2024-01-10,Free State,Express,Web,Completed
O-104208,2024-03-18,2024-03-24,Mpumalanga,Normal,Mobile,Completed
O-104209,2024-01-16,2024-01-21,Gauteng,Normal,Web,Completed
O-104210,2024-03-24,2024-03-31,Free State,Normal,Web,Completed
O-104211,2024-04-25,2024-04-29,Mpumalanga,Express,Web,Completed
O-104212,2024-03-31,2024-04-06,Mpumalanga,Normal,Mobile,Completed
O-104213,2024-03-23,2024-03-28,KwaZulu-Natal,Normal,Web,Completed
O-104214,2024-02-22,2024-02-28,Free State,Normal,Web,Completed
O-104215,2024-03-31,2024-04-08,Western Cape,Normal,Web,Completed
O-104216,2024-03-24,2024-03-28,Free State,Normal,Mobile,Completed
O-104217,2024-03-11,2024-03-17,Western Cape,Normal,Web,Completed
O-104218,2024-04-25,2024-05-05,Free State,Normal,Mobile,Completed
O-104219,2024-01-06,2024-01-11,Gauteng,Normal,Mobile,Completed
O-104220,2024-01-06,2024-01-11,Free State,Express,Web,Completed
O-104221,2024-03-03,2024-03-07,Gauteng,Normal,Web,Completed
O-104222,2024-02-04,2024-02-14,Mpumalanga,Normal,Web,Completed
O-104223,2024-01-12,2024-01-15,Gauteng,Normal,Web,Completed
O-104224,2024-04-02,2024-04-06,Gauteng,Normal,Mobile,Completed
O-104225,2024-04-07,2024-04-11,Mpumalanga,Express,Mobile,Completed
O-104226,2024-04-08,2024-04-14,Gauteng,Normal,Web,Completed
O-104227,2024-04-23,2024-04-29,Limpopo,Normal,Mobile,Completed
O-104228,2024-04-26,2024-05-01,Western Cape,Express,Mobile,Completed
O-104229,2024-02-02,2024-02-10,Free State,Normal,Mobile,Completed
O-104230,2024-02-09,2024-02-15,Mpumalanga,Normal,Web,Completed
O-104231,2024-04-18,2024-04-22,Western Cape,Express,Web,Completed
O-104232,2024-01-21,2024-01-29,Western Cape,Normal,Web,Completed
O-104233,2024-01-02,2024-01-09,Mpumalanga,Normal,Web,Completed
O-104234,2024-01-16,2024-01-22,Limpopo,Normal,Mobile,Completed
O-104235,2024-03-12,2024-03-20,Free State,Normal,Web,Completed
O-104236,2024-02-01,2024-02-07,Limpopo,Express,Mobile,Completed
O-104237,2024-03-01,2024-03-09,KwaZulu-Natal,Normal,Mobile,Completed
O-104238,2024-03-03,2024-03-09,Free State,Normal,Web,Completed
O-104239,2024-01-16,2024-01-22,Limpopo,Normal,Mobile,Completed
O-104240,2024-04-03,2024-04-10,Gauteng,Express,Mobile,Completed
O-104241,2024-01-01,2024-01-07,Gauteng,Normal,Mobile,Completed
O-104242,2024-03-07,2024-03-12,Mpumalanga,Normal,Mobile,Completed
O-104243,2024-03-04,2024-03-11,Free State,Normal,Mobile,Completed
O-104244,2024-04-16,2024-04-23,KwaZulu-Natal,Normal,Web,Completed
O-104245,2024-02-15,2024-02-21,Free State,Normal,Mobile,Completed
O-104246,2024-01-01,2024-01-08,Gauteng,Normal,Web,Completed
O-104247,2024-02-14,2024-02-24,Mpumalanga,Normal,Web,Completed
O-104248,2024-04-05,2024-04-12,Free State,Normal,Mobile,Completed
O-104249,2024-03-22,2024-03-31,Gauteng,Normal,Web,Completed
O-104250,2024-04-21,2024-04-29,Western Cape,Express,Mobile,Completed
O-104251,2024-04-21,2024-04-28,Free State,Normal,Mobile,Completed
O-104252,2024-03-20,2024-03-27,Free State,Express,Web,Completed
O-104253,2024-02-03,2024-02-09,Free State,Normal,Mobile,Completed
O-104254,2024-03-29,2024-04-06,Gauteng,Normal,Mobile,Completed
O-104255,2024-01-11,2024-01-19,Limpopo,Normal,Web,Completed
O-104256,2024-02-07,2024-02-12,Free State,Normal,Mobile,Completed
O-104257,2024-04-24,2024-05-01,Free State,Normal,Mobile,Completed
O-104258,2024-02-19,2024-02-25,Mpumalanga,Normal,Mobile,Completed
O-104259,2024-01-26,2024-01-30,Mpumalanga,Normal,Mobile,Completed
O-104260,2024-04-08,2024-04-15,Gauteng,Express,Web,Completed
O-104261,2024-04-24,2024-04-30,Western Cape,Normal,Web,Completed
O-104262,2024-01-11,2024-01-17,Free State,Express,Web,Completed
O-104263,2024-01-25,2024-01-29,Free State,Express,Mobile,Completed
O-104264,2024-02-28,2024-03-06,Western Cape,Normal,Web,Completed
O-104265,2024-04-10,2024-04-17,Western Cape,Normal,Mobile,Completed
O-104266,2024-02-01,2024-02-10,Gauteng,Express,Web,Completed
O-104267,2024-04-27,2024-05-04,KwaZulu-Natal,Normal,Web,Completed
O-104268,2024-04-18,2024-04-26,Free State,Normal,Web,Completed
O-104269,2024-02-13,2024-02-18,KwaZulu-Natal,Normal,Web,Completed
O-104270,2024-03-05,2024-03-12,KwaZulu-Natal,Express,Web,Completed
O-104271,2024-02-01,2024-02-07,Limpopo,Express,Mobile,Completed
O-104272,2024-02-24,2024-02-28,Free State,Normal,Web,Completed
O-104273,2024-03-02,2024-03-07,KwaZulu-Natal,Express,Mobile,Completed
O-104274,2024-04-21,2024-04-28,Free State,Express,Mobile,Completed
O-104275,2024-04-08,2024-04-14,Western Cape,Normal,Web,Completed
O-104276,2024-01-01,2024-01-07,Mpumalanga,Express,Web,Completed
O-104277,2024-02-20,2024-02-28,Mpumalanga,Normal,Web,Completed
O-104278,2024-03-31,2024-04-07,Free State,Normal,Web,Completed
O-104279,2024-03-28,2024-04-03,Gauteng,Normal,Web,Completed
O-104280,2024-01-21,2024-02-01,KwaZulu-Natal,Express,Mobile,Completed
O-104281,2024-02-07,2024-02-15,Mpumalanga,Express,Web,Completed
O-104282,2024-01-11,2024-01-18,Western Cape,Express,Mobile,Completed
O-104283,2024-03-22,2024-03-30,Western Cape,Express,Mobile,Completed
O-104284,2024-01-27,2024-02-03,KwaZulu-Natal,Normal,Mobile,Completed
O-104285,2024-02-25,2024-03-04,Mpumalanga,Normal,Web,Completed
O-104286,2024-03-30,2024-04-06,Limpopo,Normal,Mobile,Completed
O-104287,2024-01-27,2024-02-05,Limpopo,Normal,Web,Completed
O-104288,2024-01-21,2024-01-28,Gauteng,Normal,Web,Completed
O-104289,2024-03-13,2024-03-18,KwaZulu-Natal,Normal,Web,Completed
O-104290,2024-03-13,2024-03-19,Limpopo,Normal,Web,Completed
O-104291,2024-03-10,2024-03-15,Mpumalanga,Express,Mobile,Completed
O-104292,2024-04-07,2024-04-14,Western Cape,Express,Mobile,Completed
O-104293,2024-01-09,2024-01-17,Limpopo,Normal,Mobile,Completed
O-104294,2024-04-06,2024-04-10,Western Cape,Normal,Mobile,Completed
O-104295,2024-02-28,2024-03-08,Mpumalanga,Normal,Web,Completed
O-104296,2024-03-12,2024-03-21,Mpumalanga,Express,Mobile,Completed
O-104297,2024-02-11,2024-02-16,Mpumalanga,Normal,Web,Completed
O-104298,2024-03-25,2024-04-01,Free State,Normal,Web,Completed
O-104299,2024-03-03,2024-03-09,Limpopo,Normal,Mobile,Completed
O-104300,2024-04-14,2024-04-20,Gauteng,Express,Web,Completed
O-104301,2024-03-21,2024-03-25,Limpopo,Normal,Mobile,Completed
O-104302,2024-03-18,2024-03-26,KwaZulu-Natal,Normal,Web,Completed
O-104303,2024-04-01,2024-04-06,Western Cape,Normal,Mobile,Completed
O-104304,2024-04-12,2024-04-18,Gauteng,Express,Web,Completed
O-104305,2024-01-26,2024-02-04,Gauteng,Normal,Web,Completed
O-104306,2024-01-18,2024-01-22,Gauteng,Normal,Mobile,Completed
O-104307,2024-04-13,2024-04-19,Free State,Express,Web,Completed
O-104308,2024-02-20,2024-02-27,Limpopo,Normal,Web,Completed
O-104309,2024-01-21,2024-01-25,Free State,Normal,Web,Completed
O-104310,2024-01-07,2024-01-13,Gauteng,Normal,Mobile,Completed
O-104311,2024-03-23,2024-03-30,Western Cape,Normal,Mobile,Completed
O-104312,2024-04-21,2024-04-30,Limpopo,Normal,Mobile,Completed
O-104313,2024-02-22,2024-02-29,Gauteng,Normal,Web,Completed
O-104314,2024-02-03,2024-02-11,Western Cape,Normal,Mobile,Completed
O-104315,2024-04-11,2024-04-17,Free State,Normal,Web,Completed
O-104316,2024-01-11,2024-01-20,Limpopo,Normal,Web,Completed
O-104317,2024-03-25,2024-03-31,Limpopo,Normal,Web,Completed
O-104318,2024-02-18,2024-02-25,Free State,Express,Mobile,Completed
O-104319,2024-03-10,2024-03-14,Western Cape,Normal,Web,Completed
O-104320,2024-02-01,2024-02-09,Gauteng,Normal,Mobile,Completed
O-104321,2024-01-09,2024-01-15,Western Cape,Normal,Mobile,Completed
O-104322,2024-01-20,2024-01-25,Gauteng,Normal,Web,Completed
O-104323,2024-01-23,2024-01-29,Gauteng,Normal,Web,Completed
O-104324,2024-04-10,2024-04-17,Limpopo,Express,Web,Completed
O-104325,2024-04-22,2024-04-27,Free State,Normal,Web,Completed
O-104326,2024-02-20,2024-02-24,Gauteng,Normal,Web,Completed
O-104327,2024-04-09,2024-04-17,Limpopo,Normal,Web,Completed
O-104328,2024-03-10,2024-03-15,Gauteng,Normal,Mobile,Completed
O-104329,2024-01-22,2024-01-27,Mpumalanga,Normal,Web,Completed
O-104330,2024-04-09,2024-04-15,Western Cape,Express,Mobile,Completed
O-104331,2024-01-16,2024-01-24,Free State,Express,Web,Completed
O-104332,2024-04-16,2024-04-25,Gauteng,Normal,Web,Completed
O-104333,2024-03-22,2024-03-28,Mpumalanga,Normal,Web,Completed
O-104334,2024-03-05,2024-03-12,Free State,Normal,Mobile,Completed
O-104335,2024-03-21,2024-03-27,Limpopo,Normal,Mobile,Completed
O-104336,2024-03-11,2024-03-18,Mpumalanga,Normal,Mobile,Completed
O-104337,2024-02-29,2024-03-09,Western Cape,Normal,Mobile,Completed
O-104338,2024-02-15,2024-02-21,Free State,Express,Web,Completed
O-104339,2024-03-20,2024-03-26,KwaZulu-Natal,Normal,Mobile,Completed
O-104340,2024-01-26,2024-01-30,Mpumalanga,Express,Mobile,Completed
O-104341,2024-04-04,2024-04-09,Gauteng,Normal,Web,Completed
O-104342,2024-01-13,2024-01-18,Mpumalanga,Normal,Web,Completed
O-104343,2024-02-28,2024-03-07,Free State,Normal,Web,Completed
O-104344,2024-03-13,2024-03-20,KwaZulu-Natal,Normal,Web,Completed
O-104345,2024-03-26,2024-03-31,Western Cape,Normal,Mobile,Completed
O-104346,2024-02-25,2024-03-04,Limpopo,Normal,Web,Completed
O-104347,2024-03-04,2024-03-13,Limpopo,Normal,Web,Completed
O-104348,2024-02-29,2024-03-11,KwaZulu-Natal,Normal,Mobile,Completed
O-104349,2024-03-17,2024-03-23,Gauteng,Normal,Web,Completed
O-104350,2024-02-01,2024-02-08,Mpumalanga,Normal,Mobile,Completed
O-104351,2024-01-13,2024-01-20,Gauteng,Normal,Mobile,Completed
O-104352,2024-01-27,2024-02-03,Limpopo,Express,Web,Completed
O-104353,2024-01-06,2024-01-13,Western Cape,Normal,Mobile,Completed
O-104354,2024-04-09,2024-04-15,Free State,Normal,Mobile,Completed
O-104355,2024-02-12,2024-02-17,Gauteng,Express,Mobile,Completed
O-104356,2024-04-23,2024-04-27,Mpumalanga,Express,Mobile,Completed
O-104357,2024-03-14,2024-03-22,Mpumalanga,Normal,Mobile,Completed
O-104358,2024-02-06,2024-02-11,Mpumalanga,Normal,Web,Completed
O-104359,2024-03-29,2024-04-05,KwaZulu-Natal,Normal,Mobile,Completed
O-104360,2024-02-21,2024-02-25,Free State,Express,Web,Completed
O-104361,2024-01-02,2024-01-09,Mpumalanga,Normal,Mobile,Completed
O-104362,2024-02-12,2024-02-20,Free State,Express,Mobile,Completed
O-104363,2024-04-25,2024-05-01,Limpopo,Normal,Mobile,Completed
O-104364,2024-04-13,2024-04-20,Free State,Normal,Mobile,Completed
O-104365,2024-01-11,2024-01-19,Limpopo,Express,Mobile,Completed
O-104366,2024-02-17,2024-02-23,Western Cape,Normal,Web,Completed
O-104367,2024-03-22,2024-03-31,KwaZulu-Natal,Normal,Mobile,Completed
O-104368,2024-02-18,2024-02-25,Western Cape,Normal,Mobile,Completed
O-104369,2024-03-30,2024-04-04,Mpumalanga,Normal,Mobile,Completed
O-104370,2024-01-26,2024-02-06,Mpumalanga,Normal,Mobile,Completed
O-104371,2024-04-25,2024-05-02,KwaZulu-Natal,Normal,Mobile,Completed
O-104372,2024-01-09,2024-01-14,Mpumalanga,Normal,Web,Completed
O-104373,2024-02-29,2024-03-06,KwaZulu-Natal,Normal,Mobile,Completed
O-104374,2024-02-08,2024-02-14,Western Cape,Normal,Mobile,Completed
O-104375,2024-02-15,2024-02-25,Gauteng,Normal,Mobile,Completed
O-104376,2024-01-11,2024-01-17,Limpopo,Normal,Web,Completed
O-104377,2024-04-27,2024-05-06,Limpopo,Normal,Web,Completed
O-104378,2024-02-08,2024-02-14,Gauteng,Normal,Web,Completed
O-104379,2024-01-13,2024-01-23,Mpumalanga,Normal,Mobile,Completed
O-104380,2024-03-11,2024-03-21,Limpopo,Normal,Web,Completed
O-104381,2024-01-16,2024-01-23,KwaZulu-Natal,Normal,Mobile,Completed
O-104382,2024-01-31,2024-02-08,Western Cape,Normal,Web,Completed
O-104383,2024-01-10,2024-01-20,Western Cape,Normal,Web,Completed
O-104384,2024-03-11,2024-03-16,Free State,Normal,Web,Completed
O-104385,2024-02-08,2024-02-13,Gauteng,Normal,Web,Completed
O-104386,2024-04-05,2024-04-09,Free State,Express,Mobile,Completed
O-104387,2024-02-10,2024-02-16,KwaZulu-Natal,Normal,Web,Completed
O-104388,2024-04-15,2024-04-22,Free State,Express,Web,Completed
O-104389,2024-01-08,2024-01-14,Free State,Normal,Mobile,Completed
O-104390,2024-04-08,2024-04-14,Gauteng,Express,Mobile,Completed
O-104391,2024-01-15,2024-01-25,Free State,Express,Web,Completed
O-104392,2024-04-13,2024-04-18,Western Cape,Normal,Mobile,Completed
O-104393,2024-04-06,2024-04-11,Gauteng,Express,Mobile,Completed
O-104394,2024-04-07,2024-04-13,Mpumalanga,Normal,Web,Completed
O-104395,2024-02-15,2024-02-24,Western Cape,Normal,Mobile,Completed
O-104396,2024-01-10,2024-01-17,KwaZulu-Natal,Normal,Mobile,Completed
O-104397,2024-03-18,2024-03-25,Free State,Normal,Mobile,Completed
O-104398,2024-03-21,2024-03-29,Western Cape,Normal,Web,Completed
O-104399,2024-02-10,2024-02-17,Mpumalanga,Normal,Mobile,Completed
O-104400,2024-01-19,2024-01-25,Limpopo,Normal,Mobile,Completed
O-104401,2024-04-28,2024-05-06,KwaZulu-Natal,Normal,Web,Completed
O-104402,2024-03-20,2024-03-27,KwaZulu-Natal,Normal,Web,Completed
O-104403,2024-04-01,2024-04-06,Western Cape,Normal,Web,Completed
O-104404,2024-03-21,2024-03-27,Mpumalanga,Normal,Web,Completed
O-104405,2024-03-20,2024-03-26,Mpumalanga,Normal,Mobile,Completed
O-104406,2024-02-21,2024-03-02,Limpopo,Normal,Web,Completed
O-104407,2024-03-07,2024-03-12,Free State,Express,Web,Completed
O-104408,2024-03-29,2024-04-08,Free State,Normal,Web,Completed
O-104409,2024-02-26,2024-03-05,Western Cape,Normal,Mobile,Completed
O-104410,2024-03-01,2024-03-06,Free State,Normal,Web,Completed
O-104411,2024-03-22,2024-03-29,Gauteng,Express,Mobile,Completed
O-104412,2024-03-04,2024-03-11,Mpumalanga,Normal,Mobile,Completed
O-104413,2024-03-21,2024-04-02,KwaZulu-Natal,Normal,Web,Completed
O-104414,2024-01-16,2024-01-22,KwaZulu-Natal,Normal,Web,Completed
O-104415,2024-04-04,2024-04-09,Western Cape,Normal,Mobile,Completed
O-104416,2024-01-08,2024-01-18,Limpopo,Normal,Mobile,Completed
O-104417,2024-04-14,2024-04-21,Gauteng,Normal,Web,Completed
O-104418,2024-03-22,2024-03-29,Free State,Express,Mobile,Completed
O-104419,2024-02-28,2024-03-08,Gauteng,Normal,Mobile,Completed
O-104420,2024-03-16,2024-03-21,Mpumalanga,Normal,Web,Completed
O-104421,2024-03-19,2024-03-28,Free State,Normal,Mobile,Completed
O-104422,2024-02-03,2024-02-10,Western Cape,Normal,Mobile,Completed
O-104423,2024-02-02,2024-02-11,Western Cape,Normal,Web,Completed
O-104424,2024-03-08,2024-03-16,Western Cape,Normal,Mobile,Completed
O-104425,2024-01-20,2024-01-26,Mpumalanga,Normal,Web,Completed
O-104426,2024-04-23,2024-05-04,KwaZulu-Natal,Normal,Mobile,Completed
O-104427,2024-03-31,2024-04-07,KwaZulu-Natal,Normal,Web,Completed
O-104428,2024-03-26,2024-03-30,Limpopo,Normal,Mobile,Completed
O-104429,2024-01-03,2024-01-09,Western Cape,Normal,Mobile,Completed
O-104430,2024-02-23,2024-02-29,Western Cape,Normal,Web,Completed
O-104431,2024-01-15,2024-01-22,Gauteng,Normal,Web,Completed
O-104432,2024-03-13,2024-03-19,Limpopo,Express,Mobile,Completed
O-104433,2024-02-02,2024-02-12,Free State,Normal,Mobile,Completed
O-104434,2024-01-23,2024-01-30,Gauteng,Normal,Web,Completed
O-104435,2024-01-05,2024-01-13,Limpopo,Express,Web,Completed
O-104436,2024-01-12,2024-01-16,Western Cape,Normal,Web,Completed
O-104437,2024-04-18,2024-04-27,Mpumalanga,Normal,Mobile,Completed
O-104438,2024-04-18,2024-04-24,KwaZulu-Natal,Express,Web,Completed
O-104439,2024-02-19,2024-03-01,Free State,Normal,Web,Completed
O-104440,2024-02-16,2024-02-26,KwaZulu-Natal,Normal,Web,Completed
O-104441,2024-04-15,2024-04-21,KwaZulu-Natal,Normal,Web,Completed
O-104442,2024-04-11,2024-04-19,Gauteng,Normal,Web,Completed
O-104443,2024-01-23,2024-01-29,KwaZulu-Natal,Normal,Mobile,Completed
O-104444,2024-01-16,2024-01-24,Free State,Normal,Mobile,Completed
O-104445,2024-04-13,2024-04-21,Limpopo,Normal,Mobile,Completed
O-104446,2024-02-10,2024-02-17,Free State,Normal,Web,Completed
O-104447,2024-01-01,2024-01-09,Western Cape,Normal,Web,Completed
O-104448,2024-03-07,2024-03-17,Gauteng,Normal,Mobile,Completed
O-104449,2024-03-23,2024-03-29,Free State,Express,Mobile,Completed
O-104450,2024-01-03,2024-01-09,KwaZulu-Natal,Normal,Mobile,Completed
O-104451,2024-04-19,2024-04-24,Mpumalanga,Normal,Mobile,Completed
O-104452,2024-02-04,2024-02-09,Western Cape,Express,Mobile,Completed
O-104453,2024-02-27,2024-03-05,KwaZulu-Natal,Normal,Web,Completed
O-104454,2024-02-24,2024-03-02,Mpumalanga,Normal,Mobile,Completed
O-104455,2024-03-15,2024-03-21,KwaZulu-Natal,Normal,Mobile,Completed
O-104456,2024-02-14,2024-02-20,Western Cape,Express,Web,Completed
O-104457,2024-01-08,2024-01-14,Free State,Normal,Web,Completed
O-104458,2024-03-10,2024-03-14,Mpumalanga,Express,Mobile,Completed
O-104459,2024-03-23,2024-03-29,Mpumalanga,Normal,Mobile,Completed
O-104460,2024-02-18,2024-02-24,KwaZulu-Natal,Normal,Mobile,Completed
O-104461,2024-01-08,2024-01-15,Gauteng,Normal,Mobile,Completed
O-104462,2024-01-04,2024-01-09,Limpopo,Express,Mobile,Completed
O-104463,2024-04-11,2024-04-17,Western Cape,Normal,Mobile,Completed
O-104464,2024-02-16,2024-02-22,Mpumalanga,Normal,Web,Completed
O-104465,2024-04-17,2024-04-22,Free State,Express,Mobile,Completed
O-104466,2024-02-15,2024-02-27,Gauteng,Normal,Web,Completed
O-104467,2024-03-21,2024-03-27,Mpumalanga,Normal,Web,Completed
O-104468,2024-03-28,2024-04-04,Mpumalanga,Normal,Web,Completed
O-104469,2024-04-12,2024-04-19,Mpumalanga,Normal,Web,Completed
O-104470,2024-01-10,2024-01-16,Limpopo,Normal,Web,Completed
O-104471,2024-02-03,2024-02-14,Western Cape,Normal,Mobile,Completed
O-104472,2024-02-27,2024-03-06,Limpopo,Normal,Mobile,Completed
O-104473,2024-01-23,2024-02-01,Western Cape,Normal,Mobile,Completed
O-104474,2024-03-06,2024-03-12,Gauteng,Normal,Web,Completed
O-104475,2024-01-15,2024-01-23,Limpopo,Normal,Mobile,Completed
O-104476,2024-02-12,2024-02-19,Gauteng,Normal,Web,Completed
O-104477,2024-02-29,2024-03-07,Free State,Express,Web,Completed
O-104478,2024-03-14,2024-03-22,Gauteng,Normal,Web,Completed
O-104479,2024-01-22,2024-01-29,Gauteng,Normal,Mobile,Completed
O-104480,2024-02-18,2024-02-24,Mpumalanga,Normal,Mobile,Completed
O-104481,2024-03-12,2024-03-17,Limpopo,Normal,Web,Completed
O-104482,2024-02-18,2024-02-23,Free State,Express,Mobile,Completed
O-104483,2024-01-21,2024-01-30,Limpopo,Express,Web,Completed
O-104484,2024-04-05,2024-04-11,Mpumalanga,Normal,Mobile,Completed
O-104485,2024-03-22,2024-03-30,Mpumalanga,Express,Web,Completed
O-104486,2024-02-04,2024-02-10,Free State,Normal,Web,Completed
O-104487,2024-04-21,2024-04-27,Western Cape,Express,Mobile,Completed
O-104488,2024-01-03,2024-01-09,Free State,Normal,Web,Completed
O-104489,2024-04-08,2024-04-16,Limpopo,Normal,Web,Completed
O-104490,2024-04-07,2024-04-15,Western Cape,Normal,Mobile,Completed
O-104491,2024-01-02,2024-01-09,Western Cape,Express,Web,Completed
O-104492,2024-03-08,2024-03-14,Gauteng,Normal,Web,Completed
O-104493,2024-03-05,2024-03-12,Limpopo,Normal,Web,Completed
O-104494,2024-03-01,2024-03-12,Mpumalanga,Normal,Web,Completed
O-104495,2024-03-25,2024-04-01,Western Cape,Normal,Web,Completed
O-104496,2024-02-03,2024-02-10,Free State,Normal,Mobile,Completed
O-104497,2024-02-28,2024-03-08,Limpopo,Normal,Web,Completed
O-104498,2024-02-04,2024-02-16,KwaZulu-Natal,Normal,Mobile,Completed
O-104499,2024-01-24,2024-02-02,Free State,Normal,Web,Completed
O-104500,2024-02-20,2024-03-01,Western Cape,Normal,Mobile,Completed
O-104501,2024-03-28,2024-04-01,Limpopo,Normal,Mobile,Completed
O-104502,2024-04-28,2024-05-06,Limpopo,Normal,Mobile,Completed
O-104503,2024-03-24,2024-04-01,Limpopo,Normal,Mobile,Completed
