shipment_id,order_id,warehouse,carrier,ship_date,expedite_flag
S-5484,O-104166,WH-CPT,QuickShip,2024-01-10,0
S-5485,O-104166,WH-CPT,QuickShip,2024-01-10,0
S-5486,O-104167,WH-CPT,FastTrack,2024-02-14,0
S-5487,O-104168,WH-CPT,EconoMove,2024-02-27,0
S-5488,O-104169,WH-CPT,QuickShip,2024-03-25,0
S-5489,O-104170,WH-DBN,QuickShip,2024-02-04,0
S-5490,O-104170,WH-DBN,QuickShip,2024-02-04,0
S-5491,O-104171,WH-CPT,FastTrack,2024-04-26,0
S-5492,O-104172,WH-JHB,QuickShip,2024-01-03,0
S-5493,O-104172,WH-JHB,QuickShip,2024-01-03,0
S-5494,O-104173,WH-CPT,QuickShip,2024-04-12,0
S-5495,O-104173,WH-CPT,QuickShip,2024-04-12,0
S-5496,O-104174,WH-CPT,FastTrack,2024-01-29,1
S-5497,O-104174,WH-CPT,FastTrack,2024-01-29,1
S-5498,O-104175,WH-JHB,QuickShip,2024-03-30,0
S-5499,O-104176,WH-JHB,EconoMove,2024-01-09,0
S-5500,O-104177,WH-DBN,QuickShip,2024-03-30,0
S-5501,O-104177,WH-DBN,QuickShip,2024-03-30,0
S-5502,O-104178,WH-CPT,EconoMove,2024-02-24,1
S-5503,O-104178,WH-CPT,EconoMove,2024-02-24,1
S-5504,O-104179,WH-CPT,FastTrack,2024-03-26,0
S-5505,O-104180,WH-JHB,FastTrack,2024-01-05,0
S-5506,O-104181,WH-JHB,QuickShip,2024-03-20,0
S-5507,O-104182,WH-CPT,FastTrack,2024-03-14,0
S-5508,O-104182,WH-CPT,FastTrack,2024-03-14,0
S-5509,O-104183,WH-CPT,FastTrack,2024-01-15,0
S-5510,O-104183,WH-CPT,FastTrack,2024-01-15,0
S-5511,O-104184,WH-CPT,QuickShip,2024-03-14,0
S-5512,O-104185,WH-DBN,FastTrack,2024-05-01,0
S-5513,O-104185,WH-DBN,FastTrack,2024-05-01,0
S-5514,O-104186,WH-CPT,EconoMove,2024-04-07,0
S-5515,O-104187,WH-CPT,QuickShip,2024-04-03,0
S-5516,O-104188,WH-JHB,QuickShip,2024-04-25,0
S-5517,O-104189,WH-DBN,QuickShip,2024-04-16,0
S-5518,O-104189,WH-DBN,QuickShip,2024-04-16,0
S-5519,O-104190,WH-DBN,EconoMove,2024-03-05,0
S-5520,O-104190,WH-DBN,EconoMove,2024-03-05,0
S-5521,O-104191,WH-JHB,FastTrack,2024-01-23,0
S-5522,O-104192,WH-CPT,EconoMove,2024-04-21,0
S-5523,O-104193,WH-CPT,EconoMove,2024-03-04,0
S-5524,O-104194,WH-DBN,QuickShip,2024-03-27,0
S-5525,O-104195,WH-CPT,FastTrack,2024-03-03,0
S-5526,O-104195,WH-CPT,FastTrack,2024-03-03,0
S-5527,O-104196,WH-DBN,FastTrack,2024-03-30,0
S-5528,O-104197,WH-DBN,QuickShip,2024-01-08,0
S-5529,O-104198,WH-CPT,QuickShip,2024-02-07,0
S-5530,O-104199,WH-CPT,EconoMove,2024-03-27,1
S-5531,O-104200,WH-CPT,QuickShip,2024-01-14,0
S-5532,O-104201,WH-CPT,EconoMove,2024-01-05,0
S-5533,O-104202,WH-DBN,QuickShip,2024-02-28,0
S-5534,O-104203,WH-DBN,FastTrack,2024-04-15,1
S-5535,O-104204,WH-JHB,EconoMove,2024-02-07,0
S-5536,O-104205,WH-JHB,EconoMove,2024-02-12,0
S-5537,O-104205,WH-JHB,EconoMove,2024-02-12,0
S-5538,O-104206,WH-CPT,FastTrack,2024-02-19,0
S-5539,O-104207,WH-CPT,FastTrack,2024-01-06,1
S-5540,O-104208,WH-JHB,QuickShip,2024-03-18,0
S-5541,O-104209,WH-CPT,QuickShip,2024-01-17,0
S-5542,O-104210,WH-CPT,QuickShip,2024-03-27,0
S-5543,O-104210,WH-CPT,QuickShip,2024-03-27,0
S-5544,O-104211,WH-CPT,FastTrack,2024-04-27,1
S-5545,O-104212,WH-DBN,FastTrack,2024-04-03,0
S-5546,O-104213,WH-JHB,EconoMove,2024-03-23,0
S-5547,O-104214,WH-DBN,QuickShip,2024-02-26,0
S-5548,O-104215,WH-DBN,FastTrack,2024-04-02,0
S-5549,O-104215,WH-DBN,FastTrack,2024-04-02,0
S-5550,O-104216,WH-JHB,FastTrack,2024-03-25,1
S-5551,O-104217,WH-CPT,FastTrack,2024-03-12,1
S-5552,O-104217,WH-CPT,FastTrack,2024-03-12,1
S-5553,O-104218,WH-DBN,QuickShip,2024-04-27,0
S-5554,O-104219,WH-DBN,QuickShip,2024-01-07,0
S-5555,O-104219,WH-DBN,QuickShip,2024-01-07,0
S-5556,O-104220,WH-JHB,EconoMove,2024-01-06,1
S-5557,O-104220,WH-JHB,EconoMove,2024-01-06,1
S-5558,O-104221,WH-JHB,FastTrack,2024-03-03,0
S-5559,O-104222,WH-DBN,QuickShip,2024-02-07,0
S-5560,O-104222,WH-DBN,QuickShip,2024-02-07,0
S-5561,O-104223,WH-JHB,FastTrack,2024-01-12,1
S-5562,O-104224,WH-JHB,QuickShip,2024-04-04,0
S-5563,O-104225,WH-CPT,QuickShip,2024-04-09,0
S-5564,O-104226,WH-CPT,FastTrack,2024-04-11,0
S-5565,O-104227,WH-JHB,EconoMove,2024-04-23,0
S-5566,O-104228,WH-DBN,FastTrack,2024-04-30,0
S-5567,O-104229,WH-DBN,EconoMove,2024-02-04,0
S-5568,O-104230,WH-CPT,QuickShip,2024-02-10,0
S-5569,O-104231,WH-JHB,QuickShip,2024-04-18,1
S-5570,O-104232,WH-JHB,EconoMove,2024-01-22,0
S-5571,O-104233,WH-CPT,QuickShip,2024-01-04,0
S-5572,O-104234,WH-CPT,QuickShip,2024-01-18,0
S-5573,O-104235,WH-DBN,EconoMove,2024-03-15,0
S-5574,O-104235,WH-DBN,EconoMove,2024-03-15,0
S-5575,O-104236,WH-DBN,QuickShip,2024-02-04,1
S-5576,O-104237,WH-CPT,QuickShip,2024-03-02,0
S-5577,O-104238,WH-CPT,QuickShip,2024-03-05,0
S-5578,O-104239,WH-JHB,QuickShip,2024-01-18,0
S-5579,O-104239,WH-JHB,QuickShip,2024-01-18,0
S-5580,O-104240,WH-CPT,FastTrack,2024-04-06,0
S-5581,O-104241,WH-JHB,QuickShip,2024-01-01,0
S-5582,O-104242,WH-JHB,QuickShip,2024-03-09,0
S-5583,O-104243,WH-JHB,FastTrack,2024-03-05,0
S-5584,O-104244,WH-CPT,QuickShip,2024-04-19,0
S-5585,O-104245,WH-CPT,FastTrack,2024-02-17,0
S-5586,O-104245,WH-CPT,FastTrack,2024-02-17,0
S-5587,O-104246,WH-CPT,EconoMove,2024-01-03,0
S-5588,O-104246,WH-CPT,EconoMove,2024-01-03,0
S-5589,O-104247,WH-CPT,EconoMove,2024-02-15,0
S-5590,O-104247,WH-CPT,EconoMove,2024-02-15,0
S-5591,O-104248,WH-DBN,QuickShip,2024-04-07,0
S-5592,O-104249,WH-DBN,QuickShip,2024-03-26,0
S-5593,O-104250,WH-DBN,QuickShip,2024-04-24,0
S-5594,O-104251,WH-CPT,EconoMove,2024-04-22,0
S-5595,O-104252,WH-CPT,QuickShip,2024-03-22,1
S-5596,O-104253,WH-CPT,QuickShip,2024-02-06,0
S-5597,O-104253,WH-CPT,QuickShip,2024-02-06,0
S-5598,O-104254,WH-CPT,FastTrack,2024-03-31,1
S-5599,O-104255,WH-DBN,EconoMove,2024-01-14,0
S-5600,O-104256,WH-JHB,EconoMove,2024-02-07,0
S-5601,O-104257,WH-DBN,FastTrack,2024-04-26,0
S-5602,O-104258,WH-DBN,QuickShip,2024-02-21,0
S-5603,O-104259,WH-JHB,FastTrack,2024-01-26,0
S-5604,O-104260,WH-DBN,FastTrack,2024-04-10,0
S-5605,O-104260,WH-DBN,FastTrack,2024-04-10,0
S-5606,O-104261,WH-JHB,QuickShip,2024-04-25,0
S-5607,O-104261,WH-JHB,QuickShip,2024-04-25,0
S-5608,O-104262,WH-CPT,FastTrack,2024-01-11,1
S-5609,O-104263,WH-CPT,FastTrack,2024-01-27,0
S-5610,O-104264,WH-JHB,EconoMove,2024-03-01,0
S-5611,O-104265,WH-CPT,EconoMove,2024-04-11,0
S-5612,O-104266,WH-DBN,EconoMove,2024-02-04,1
S-5613,O-104267,WH-JHB,EconoMove,2024-04-27,0
S-5614,O-104268,WH-CPT,FastTrack,2024-04-21,0
S-5615,O-104268,WH-CPT,FastTrack,2024-04-21,0
S-5616,O-104269,WH-JHB,FastTrack,2024-02-15,0
S-5617,O-104270,WH-DBN,FastTrack,2024-03-06,1
S-5618,O-104270,WH-DBN,FastTrack,2024-03-06,1
S-5619,O-104271,WH-JHB,QuickShip,2024-02-01,0
S-5620,O-104272,WH-JHB,QuickShip,2024-02-26,0
S-5621,O-104273,WH-CPT,FastTrack,2024-03-03,0
S-5622,O-104273,WH-CPT,FastTrack,2024-03-03,0
S-5623,O-104274,WH-JHB,EconoMove,2024-04-21,0
S-5624,O-104275,WH-CPT,QuickShip,2024-04-10,0
S-5625,O-104276,WH-JHB,QuickShip,2024-01-01,0
S-5626,O-104277,WH-DBN,EconoMove,2024-02-24,0
S-5627,O-104277,WH-DBN,EconoMove,2024-02-24,0
S-5628,O-104278,WH-JHB,QuickShip,2024-03-31,0
S-5629,O-104279,WH-JHB,EconoMove,2024-03-29,0
S-5630,O-104280,WH-DBN,EconoMove,2024-01-22,0
S-5631,O-104280,WH-DBN,EconoMove,2024-01-22,0
S-5632,O-104281,WH-CPT,EconoMove,2024-02-10,0
S-5633,O-104282,WH-JHB,EconoMove,2024-01-11,1
S-5634,O-104283,WH-DBN,QuickShip,2024-03-26,0
S-5635,O-104284,WH-DBN,FastTrack,2024-01-29,0
S-5636,O-104285,WH-JHB,QuickShip,2024-02-25,0
S-5637,O-104285,WH-JHB,QuickShip,2024-02-25,0
S-5638,O-104286,WH-DBN,EconoMove,2024-03-31,0
S-5639,O-104287,WH-DBN,EconoMove,2024-01-31,0
S-5640,O-104288,WH-DBN,EconoMove,2024-01-22,0
S-5641,O-104289,WH-JHB,QuickShip,2024-03-14,0
S-5642,O-104290,WH-JHB,QuickShip,2024-03-15,0
S-5643,O-104291,WH-JHB,QuickShip,2024-03-10,1
S-5644,O-104292,WH-CPT,QuickShip,2024-04-08,0
S-5645,O-104293,WH-JHB,EconoMove,2024-01-10,0
S-5646,O-104293,WH-JHB,EconoMove,2024-01-10,0
S-5647,O-104294,WH-JHB,FastTrack,2024-04-06,1
S-5648,O-104294,WH-JHB,FastTrack,2024-04-06,1
S-5649,O-104295,WH-DBN,EconoMove,2024-02-29,0
S-5650,O-104295,WH-DBN,EconoMove,2024-02-29,0
S-5651,O-104296,WH-CPT,EconoMove,2024-03-13,0
S-5652,O-104296,WH-CPT,EconoMove,2024-03-13,0
S-5653,O-104297,WH-DBN,QuickShip,2024-02-15,0
S-5654,O-104297,WH-DBN,QuickShip,2024-02-15,0
S-5655,O-104298,WH-DBN,FastTrack,2024-03-26,0
S-5656,O-104299,WH-DBN,FastTrack,2024-03-06,0
S-5657,O-104299,WH-DBN,FastTrack,2024-03-06,0
S-5658,O-104300,WH-CPT,EconoMove,2024-04-16,0
S-5659,O-104301,WH-JHB,QuickShip,2024-03-23,0
S-5660,O-104302,WH-JHB,EconoMove,2024-03-19,0
S-5661,O-104303,WH-DBN,FastTrack,2024-04-05,0
S-5662,O-104304,WH-CPT,FastTrack,2024-04-12,1
S-5663,O-104305,WH-CPT,EconoMove,2024-01-28,0
S-5664,O-104305,WH-CPT,EconoMove,2024-01-28,0
S-5665,O-104306,WH-DBN,FastTrack,2024-01-20,0
S-5666,O-104306,WH-DBN,FastTrack,2024-01-20,0
S-5667,O-104307,WH-DBN,QuickShip,2024-04-16,0
S-5668,O-104307,WH-DBN,QuickShip,2024-04-16,0
S-5669,O-104308,WH-CPT,FastTrack,2024-02-23,0
S-5670,O-104309,WH-JHB,FastTrack,2024-01-22,0
S-5671,O-104310,WH-DBN,FastTrack,2024-01-08,0
S-5672,O-104311,WH-CPT,QuickShip,2024-03-26,0
S-5673,O-104312,WH-JHB,EconoMove,2024-04-21,1
S-5674,O-104313,WH-JHB,EconoMove,2024-02-23,0
S-5675,O-104314,WH-DBN,EconoMove,2024-02-05,0
S-5676,O-104315,WH-DBN,FastTrack,2024-04-13,0
S-5677,O-104316,WH-CPT,QuickShip,2024-01-13,0
S-5678,O-104317,WH-CPT,QuickShip,2024-03-28,0
S-5679,O-104317,WH-CPT,QuickShip,2024-03-28,0
S-5680,O-104318,WH-DBN,EconoMove,2024-02-21,0
S-5681,O-104319,WH-CPT,FastTrack,2024-03-12,0
S-5682,O-104320,WH-CPT,FastTrack,2024-02-02,0
S-5683,O-104321,WH-CPT,QuickShip,2024-01-11,0
S-5684,O-104321,WH-CPT,QuickShip,2024-01-11,0
S-5685,O-104322,WH-JHB,FastTrack,2024-01-22,0
S-5686,O-104323,WH-JHB,FastTrack,2024-01-24,0
S-5687,O-104323,WH-JHB,FastTrack,2024-01-24,0
S-5688,O-104324,WH-JHB,EconoMove,2024-04-12,0
S-5689,O-104324,WH-JHB,EconoMove,2024-04-12,0
S-5690,O-104325,WH-JHB,QuickShip,2024-04-24,0
S-5691,O-104326,WH-JHB,FastTrack,2024-02-21,0
S-5692,O-104327,WH-CPT,EconoMove,2024-04-11,0
S-5693,O-104327,WH-CPT,EconoMove,2024-04-11,0
S-5694,O-104328,WH-CPT,FastTrack,2024-03-11,0
S-5695,O-104329,WH-CPT,FastTrack,2024-01-23,0
S-5696,O-104330,WH-CPT,QuickShip,2024-04-10,0
S-5697,O-104330,WH-CPT,QuickShip,2024-04-10,0
S-5698,O-104331,WH-DBN,QuickShip,2024-01-18,0
S-5699,O-104331,WH-DBN,QuickShip,2024-01-18,0
S-5700,O-104332,WH-CPT,EconoMove,2024-04-18,0
S-5701,O-104333,WH-CPT,QuickShip,2024-03-24,0
S-5702,O-104333,WH-CPT,QuickShip,2024-03-24,0
S-5703,O-104334,WH-JHB,EconoMove,2024-03-05,1
S-5704,O-104335,WH-CPT,FastTrack,2024-03-24,0
S-5705,O-104336,WH-DBN,FastTrack,2024-03-15,0
S-5706,O-104337,WH-CPT,EconoMove,2024-03-02,0
S-5707,O-104338,WH-JHB,QuickShip,2024-02-15,1
S-5708,O-104338,WH-JHB,QuickShip,2024-02-15,1
S-5709,O-104339,WH-DBN,FastTrack,2024-03-22,0
S-5710,O-104340,WH-CPT,FastTrack,2024-01-29,0
S-5711,O-104340,WH-CPT,FastTrack,2024-01-29,0
S-5712,O-104341,WH-JHB,QuickShip,2024-04-05,0
S-5713,O-104341,WH-JHB,QuickShip,2024-04-05,0
S-5714,O-104342,WH-CPT,FastTrack,2024-01-16,0
S-5715,O-104343,WH-JHB,QuickShip,2024-02-29,0
S-5716,O-104343,WH-JHB,QuickShip,2024-02-29,0
S-5717,O-104344,WH-JHB,QuickShip,2024-03-14,0
S-5718,O-104345,WH-DBN,FastTrack,2024-03-27,0
S-5719,O-104346,WH-JHB,EconoMove,2024-02-27,0
S-5720,O-104347,WH-CPT,EconoMove,2024-03-07,0
S-5721,O-104348,WH-CPT,EconoMove,2024-03-02,1
S-5722,O-104348,WH-CPT,EconoMove,2024-03-02,1
S-5723,O-104349,WH-CPT,QuickShip,2024-03-17,1
S-5724,O-104350,WH-CPT,FastTrack,2024-02-02,1
S-5725,O-104351,WH-CPT,QuickShip,2024-01-15,0
S-5726,O-104351,WH-CPT,QuickShip,2024-01-15,0
S-5727,O-104352,WH-JHB,QuickShip,2024-01-28,0
S-5728,O-104353,WH-JHB,QuickShip,2024-01-07,0
S-5729,O-104354,WH-DBN,FastTrack,2024-04-12,0
S-5730,O-104354,WH-DBN,FastTrack,2024-04-12,0
S-5731,O-104355,WH-JHB,QuickShip,2024-02-13,1
S-5732,O-104355,WH-JHB,QuickShip,2024-02-13,1
S-5733,O-104356,WH-JHB,FastTrack,2024-04-23,1
S-5734,O-104357,WH-CPT,QuickShip,2024-03-17,0
S-5735,O-104358,WH-JHB,FastTrack,2024-02-07,0
S-5736,O-104359,WH-CPT,FastTrack,2024-03-30,0
S-5737,O-104359,WH-CPT,FastTrack,2024-03-30,0
S-5738,O-104360,WH-JHB,QuickShip,2024-02-23,0
S-5739,O-104360,WH-JHB,QuickShip,2024-02-23,0
S-5740,O-104361,WH-DBN,QuickShip,2024-01-04,0
S-5741,O-104362,WH-DBN,QuickShip,2024-02-13,0
S-5742,O-104363,WH-DBN,FastTrack,2024-04-28,0
S-5743,O-104363,WH-DBN,FastTrack,2024-04-28,0
S-5744,O-104364,WH-JHB,QuickShip,2024-04-15,0
S-5745,O-104365,WH-DBN,QuickShip,2024-01-12,1
S-5746,O-104366,WH-JHB,FastTrack,2024-02-17,0
S-5747,O-104366,WH-JHB,FastTrack,2024-02-17,0
S-5748,O-104367,WH-JHB,EconoMove,2024-03-24,0
S-5749,O-104368,WH-CPT,QuickShip,2024-02-19,0
S-5750,O-104369,WH-JHB,QuickShip,2024-03-31,0
S-5751,O-104369,WH-JHB,QuickShip,2024-03-31,0
S-5752,O-104370,WH-CPT,EconoMove,2024-01-29,0
S-5753,O-104371,WH-DBN,FastTrack,2024-04-27,0
S-5754,O-104372,WH-JHB,QuickShip,2024-01-09,0
S-5755,O-104373,WH-CPT,FastTrack,2024-03-03,0
S-5756,O-104374,WH-CPT,QuickShip,2024-02-11,0
S-5757,O-104375,WH-JHB,EconoMove,2024-02-17,0
S-5758,O-104376,WH-CPT,FastTrack,2024-01-12,0
S-5759,O-104376,WH-CPT,FastTrack,2024-01-12,0
S-5760,O-104377,WH-CPT,QuickShip,2024-04-30,0
S-5761,O-104377,WH-CPT,QuickShip,2024-04-30,0
S-5762,O-104378,WH-CPT,QuickShip,2024-02-10,0
S-5763,O-104379,WH-JHB,EconoMove,2024-01-15,0
S-5764,O-104379,WH-JHB,EconoMove,2024-01-15,0
S-5765,O-104380,WH-CPT,EconoMove,2024-03-13,0
S-5766,O-104380,WH-CPT,EconoMove,2024-03-13,0
S-5767,O-104381,WH-CPT,FastTrack,2024-01-16,1
S-5768,O-104382,WH-DBN,QuickShip,2024-02-02,0
S-5769,O-104382,WH-DBN,QuickShip,2024-02-02,0
S-5770,O-104383,WH-DBN,QuickShip,2024-01-11,1
S-5771,O-104384,WH-JHB,QuickShip,2024-03-13,0
S-5772,O-104385,WH-JHB,FastTrack,2024-02-08,0
S-5773,O-104385,WH-JHB,FastTrack,2024-02-08,0
S-5774,O-104386,WH-DBN,FastTrack,2024-04-09,0
S-5775,O-104387,WH-DBN,FastTrack,2024-02-11,0
S-5776,O-104387,WH-DBN,FastTrack,2024-02-11,0
S-5777,O-104388,WH-JHB,EconoMove,2024-04-17,0
S-5778,O-104389,WH-CPT,FastTrack,2024-01-09,0
S-5779,O-104390,WH-DBN,FastTrack,2024-04-11,1
S-5780,O-104390,WH-DBN,FastTrack,2024-04-11,1
S-5781,O-104391,WH-DBN,EconoMove,2024-01-18,0
S-5782,O-104391,WH-DBN,EconoMove,2024-01-18,0
S-5783,O-104392,WH-JHB,QuickShip,2024-04-13,0
S-5784,O-104393,WH-JHB,QuickShip,2024-04-06,0
S-5785,O-104394,WH-JHB,QuickShip,2024-04-09,0
S-5786,O-104395,WH-DBN,QuickShip,2024-02-17,0
S-5787,O-104395,WH-DBN,QuickShip,2024-02-17,0
S-5788,O-104396,WH-JHB,QuickShip,2024-01-10,0
S-5789,O-104397,WH-CPT,FastTrack,2024-03-19,0
S-5790,O-104398,WH-CPT,EconoMove,2024-03-24,0
S-5791,O-104399,WH-CPT,QuickShip,2024-02-12,0
S-5792,O-104400,WH-CPT,FastTrack,2024-01-22,0
S-5793,O-104401,WH-JHB,QuickShip,2024-04-29,0
S-5794,O-104402,WH-CPT,QuickShip,2024-03-21,0
S-5795,O-104402,WH-CPT,QuickShip,2024-03-21,0
S-5796,O-104403,WH-JHB,QuickShip,2024-04-01,0
S-5797,O-104404,WH-CPT,FastTrack,2024-03-24,0
S-5798,O-104405,WH-JHB,FastTrack,2024-03-22,0
S-5799,O-104406,WH-DBN,EconoMove,2024-02-23,0
S-5800,O-104406,WH-DBN,EconoMove,2024-02-23,0
S-5801,O-104407,WH-CPT,QuickShip,2024-03-08,0
S-5802,O-104408,WH-JHB,EconoMove,2024-03-30,0
S-5803,O-104409,WH-DBN,QuickShip,2024-03-01,0
S-5804,O-104410,WH-DBN,QuickShip,2024-03-02,0
S-5805,O-104411,WH-DBN,EconoMove,2024-03-25,1
S-5806,O-104412,WH-CPT,EconoMove,2024-03-05,0
S-5807,O-104413,WH-DBN,EconoMove,2024-03-24,0
S-5808,O-104414,WH-CPT,FastTrack,2024-01-18,1
S-5809,O-104415,WH-JHB,QuickShip,2024-04-04,0
S-5810,O-104415,WH-JHB,QuickShip,2024-04-04,0
S-5811,O-104416,WH-DBN,QuickShip,2024-01-09,0
S-5812,O-104417,WH-CPT,FastTrack,2024-04-16,0
S-5813,O-104418,WH-CPT,QuickShip,2024-03-23,0
S-5814,O-104418,WH-CPT,QuickShip,2024-03-23,0
S-5815,O-104419,WH-DBN,EconoMove,2024-02-29,0
S-5816,O-104420,WH-CPT,FastTrack,2024-03-19,0
S-5817,O-104421,WH-DBN,EconoMove,2024-03-23,0
S-5818,O-104422,WH-CPT,FastTrack,2024-02-05,0
S-5819,O-104423,WH-DBN,EconoMove,2024-02-06,0
S-5820,O-104424,WH-DBN,FastTrack,2024-03-09,0
S-5821,O-104425,WH-DBN,QuickShip,2024-01-24,0
S-5822,O-104426,WH-CPT,EconoMove,2024-04-24,0
S-5823,O-104427,WH-JHB,QuickShip,2024-04-02,0
S-5824,O-104427,WH-JHB,QuickShip,2024-04-02,0
S-5825,O-104428,WH-DBN,FastTrack,2024-03-27,0
S-5826,O-104428,WH-DBN,FastTrack,2024-03-27,0
S-5827,O-104429,WH-DBN,QuickShip,2024-01-07,0
S-5828,O-104430,WH-CPT,QuickShip,2024-02-24,0
S-5829,O-104430,WH-CPT,QuickShip,2024-02-24,0
S-5830,O-104431,WH-JHB,QuickShip,2024-01-16,0
S-5831,O-104432,WH-DBN,FastTrack,2024-03-15,1
S-5832,O-104433,WH-DBN,EconoMove,2024-02-04,0
S-5833,O-104434,WH-JHB,EconoMove,2024-01-25,0
S-5834,O-104435,WH-DBN,QuickShip,2024-01-06,0
S-5835,O-104435,WH-DBN,QuickShip,2024-01-06,0
S-5836,O-104436,WH-JHB,QuickShip,2024-01-13,0
S-5837,O-104437,WH-CPT,EconoMove,2024-04-20,0
S-5838,O-104437,WH-CPT,EconoMove,2024-04-20,0
S-5839,O-104438,WH-CPT,FastTrack,2024-04-19,0
S-5840,O-104439,WH-DBN,EconoMove,2024-02-21,0
S-5841,O-104439,WH-DBN,EconoMove,2024-02-21,0
S-5842,O-104440,WH-CPT,EconoMove,2024-02-17,0
S-5843,O-104441,WH-DBN,EconoMove,2024-04-18,0
S-5844,O-104441,WH-DBN,EconoMove,2024-04-18,0
S-5845,O-104442,WH-DBN,QuickShip,2024-04-13,0
S-5846,O-104442,WH-DBN,QuickShip,2024-04-13,0
S-5847,O-104443,WH-CPT,QuickShip,2024-01-26,0
S-5848,O-104444,WH-DBN,QuickShip,2024-01-16,1
S-5849,O-104445,WH-CPT,QuickShip,2024-04-14,0
S-5850,O-104446,WH-DBN,QuickShip,2024-02-11,0
S-5851,O-104447,WH-JHB,QuickShip,2024-01-02,1
S-5852,O-104447,WH-JHB,QuickShip,2024-01-02,1
S-5853,O-104448,WH-DBN,EconoMove,2024-03-11,0
S-5854,O-104448,WH-DBN,EconoMove,2024-03-11,0
S-5855,O-104449,WH-CPT,QuickShip,2024-03-26,0
S-5856,O-104449,WH-CPT,QuickShip,2024-03-26,0
S-5857,O-104450,WH-JHB,FastTrack,2024-01-04,0
S-5858,O-104450,WH-JHB,FastTrack,2024-01-04,0
S-5859,O-104451,WH-JHB,QuickShip,2024-04-21,0
S-5860,O-104452,WH-CPT,QuickShip,2024-02-06,0
S-5861,O-104453,WH-DBN,FastTrack,2024-03-02,0
S-5862,O-104454,WH-CPT,EconoMove,2024-02-27,0
S-5863,O-104454,WH-CPT,EconoMove,2024-02-27,0
S-5864,O-104455,WH-CPT,QuickShip,2024-03-16,0
S-5865,O-104455,WH-CPT,QuickShip,2024-03-16,0
S-5866,O-104456,WH-JHB,FastTrack,2024-02-14,1
S-5867,O-104457,WH-CPT,QuickShip,2024-01-11,0
S-5868,O-104458,WH-DBN,QuickShip,2024-03-13,1
S-5869,O-104459,WH-JHB,FastTrack,2024-03-25,0
S-5870,O-104460,WH-JHB,QuickShip,2024-02-20,0
S-5871,O-104460,WH-JHB,QuickShip,2024-02-20,0
S-5872,O-104461,WH-CPT,FastTrack,2024-01-10,0
S-5873,O-104462,WH-JHB,FastTrack,2024-01-04,0
S-5874,O-104462,WH-JHB,FastTrack,2024-01-04,0
S-5875,O-104463,WH-CPT,FastTrack,2024-04-14,0
S-5876,O-104463,WH-CPT,FastTrack,2024-04-14,0
S-5877,O-104464,WH-JHB,EconoMove,2024-02-16,1
S-5878,O-104465,WH-JHB,FastTrack,2024-04-17,0
S-5879,O-104466,WH-DBN,EconoMove,2024-02-15,1
S-5880,O-104467,WH-JHB,EconoMove,2024-03-23,0
S-5881,O-104468,WH-DBN,EconoMove,2024-03-30,0
S-5882,O-104469,WH-JHB,FastTrack,2024-04-12,1
S-5883,O-104470,WH-CPT,QuickShip,2024-01-12,0
S-5884,O-104470,WH-CPT,QuickShip,2024-01-12,0
S-5885,O-104471,WH-DBN,EconoMove,2024-02-04,0
S-5886,O-104471,WH-DBN,EconoMove,2024-02-04,0
S-5887,O-104472,WH-DBN,FastTrack,2024-02-29,0
S-5888,O-104472,WH-DBN,FastTrack,2024-02-29,0
S-5889,O-104473,WH-CPT,QuickShip,2024-01-26,0
S-5890,O-104474,WH-CPT,QuickShip,2024-03-09,0
S-5891,O-104474,WH-CPT,QuickShip,2024-03-09,0
S-5892,O-104475,WH-CPT,FastTrack,2024-01-16,1
S-5893,O-104476,WH-CPT,QuickShip,2024-02-13,0
S-5894,O-104477,WH-CPT,QuickShip,2024-03-03,0
S-5895,O-104477,WH-CPT,QuickShip,2024-03-03,0
S-5896,O-104478,WH-DBN,QuickShip,2024-03-16,0
S-5897,O-104479,WH-JHB,QuickShip,2024-01-22,0
S-5898,O-104479,WH-JHB,QuickShip,2024-01-22,0
S-5899,O-104480,WH-CPT,EconoMove,2024-02-21,0
S-5900,O-104481,WH-DBN,FastTrack,2024-03-13,0
S-5901,O-104481,WH-DBN,FastTrack,2024-03-13,0
S-5902,O-104482,WH-JHB,QuickShip,2024-02-19,0
S-5903,O-104482,WH-JHB,QuickShip,2024-02-19,0
S-5904,O-104483,WH-DBN,QuickShip,2024-01-23,0
S-5905,O-104483,WH-DBN,QuickShip,2024-01-23,0
S-5906,O-104484,WH-JHB,FastTrack,2024-04-06,0
S-5907,O-104485,WH-DBN,EconoMove,2024-03-26,0
S-5908,O-104486,WH-JHB,FastTrack,2024-02-04,0
S-5909,O-104487,WH-JHB,QuickShip,2024-04-21,0
S-5910,O-104487,WH-JHB,QuickShip,2024-04-21,0
S-5911,O-104488,WH-CPT,FastTrack,2024-01-06,0
S-5912,O-104489,WH-CPT,FastTrack,2024-04-10,0
S-5913,O-104489,WH-CPT,FastTrack,2024-04-10,0
S-5914,O-104490,WH-CPT,QuickShip,2024-04-09,0
S-5915,O-104490,WH-CPT,QuickShip,2024-04-09,0
S-5916,O-104491,WH-DBN,QuickShip,2024-01-02,1
S-5917,O-104492,WH-JHB,EconoMove,2024-03-09,0
S-5918,O-104493,WH-CPT,EconoMove,2024-03-07,0
S-5919,O-104493,WH-CPT,EconoMove,2024-03-07,0
