order_id,order_date,promised_delivery_date,customer_region,order_priority,order_channel,order_status,order_delivered_date,in_full_order_flag,any_damage_flag,any_return_flag,order_revenue,delivered_revenue,lost_revenue_est,lines_count,total_ordered_qty,total_delivered_qty,warehouse,carrier,on_time_flag,otif_flag,perfect_order_flag,warehouse_processing_days,order_cycle_days,order_day
O-103771,2024-04-19,2024-04-26,Western Cape,Normal,Web,Completed,2024-04-24,1,0,0,9037.76,9037.76,0.0,1,2,2,WH-CPT,QuickShip,1,1,1,2,5,2024-04-19
O-103772,2024-02-25,2024-03-03,Western Cape,Normal,Web,Completed,2024-03-04,1,0,1,10456.96,10456.96,0.0,4,5,5,WH-JHB,EconoMove,0,0,0,2,8,2024-02-25
O-103773,2024-02-04,2024-02-14,Gauteng,Normal,Mobile,Completed,2024-02-14,0,0,0,13003.29,10341.16,2662.13,2,5,4,WH-DBN,EconoMove,1,0,0,4,10,2024-02-04
O-103774,2024-02-03,2024-02-09,Gauteng,Normal,Web,Completed,2024-02-05,1,0,0,2283.99,2283.99,0.0,1,1,1,WH-JHB,FastTrack,1,1,1,0,2,2024-02-03
O-103775,2024-01-21,2024-01-26,Limpopo,Normal,Mobile,Completed,2024-01-23,0,0,0,3180.4700000000003,1300.4,1880.07,2,3,2,WH-JHB,FastTrack,1,0,0,1,2,2024-01-21
O-103776,2024-04-20,2024-04-27,KwaZulu-Natal,Express,Mobile,Completed,2024-04-25,1,0,0,9641.88,9641.88,0.0,2,4,4,WH-CPT,QuickShip,1,1,1,1,5,2024-04-20
O-103777,2024-02-09,2024-02-15,Western Cape,Express,Web,Completed,2024-02-13,1,0,0,8432.75,8432.75,0.0,3,7,7,WH-JHB,QuickShip,1,1,1,0,4,2024-02-09
O-103778,2024-03-13,2024-03-17,Mpumalanga,Express,Mobile,Completed,2024-03-18,1,0,0,5486.27,5486.27,0.0,2,2,2,WH-DBN,FastTrack,0,0,0,2,5,2024-03-13
O-103779,2024-01-19,2024-01-26,Mpumalanga,Normal,Web,Completed,2024-01-23,1,0,0,945.39,945.39,0.0,1,1,1,WH-JHB,QuickShip,1,1,1,1,4,2024-01-19
O-103780,2024-02-27,2024-03-08,Gauteng,Normal,Web,Completed,2024-03-02,1,0,0,4319.21,4319.21,0.0,4,5,5,WH-DBN,EconoMove,1,1,1,1,4,2024-02-27
O-103781,2024-02-09,2024-02-17,KwaZulu-Natal,Normal,Web,Completed,2024-02-15,1,0,1,10779.66,10779.66,0.0,4,6,6,WH-DBN,EconoMove,1,1,0,3,6,2024-02-09
O-103782,2024-04-29,2024-05-07,Limpopo,Normal,Web,Completed,2024-05-02,0,0,0,450.7,225.35,225.35,1,2,1,WH-JHB,QuickShip,1,0,0,1,3,2024-04-29
O-103783,2024-02-05,2024-02-12,Western Cape,Normal,Web,Completed,2024-02-06,1,0,0,10794.7,10794.7,0.0,4,4,4,WH-JHB,FastTrack,1,1,1,0,1,2024-02-05
O-103784,2024-01-07,2024-01-13,Limpopo,Normal,Mobile,Completed,2024-01-13,1,0,0,3582.23,3582.23,0.0,2,2,2,WH-JHB,EconoMove,1,1,1,0,6,2024-01-07
O-103785,2024-01-22,2024-01-26,KwaZulu-Natal,Express,Mobile,Completed,2024-01-24,1,0,0,5445.24,5445.24,0.0,2,6,6,WH-JHB,EconoMove,1,1,1,1,2,2024-01-22
O-103786,2024-04-25,2024-05-04,Free State,Normal,Mobile,Completed,2024-04-28,1,0,0,5982.98,5982.98,0.0,4,5,5,WH-DBN,FastTrack,1,1,1,1,3,2024-04-25
O-103787,2024-04-29,2024-05-07,Free State,Normal,Web,Completed,2024-05-06,1,0,0,7935.91,7935.91,0.0,3,5,5,WH-CPT,FastTrack,1,1,1,3,7,2024-04-29
O-103788,2024-01-01,2024-01-08,Western Cape,Normal,Web,Completed,2024-01-04,1,0,0,7780.35,7780.35,0.0,3,5,5,WH-JHB,QuickShip,1,1,1,1,3,2024-01-01
O-103789,2024-03-19,2024-03-28,Gauteng,Express,Mobile,Completed,2024-03-25,1,0,0,2355.52,2355.52,0.0,2,2,2,WH-CPT,EconoMove,1,1,1,1,6,2024-03-19
O-103790,2024-01-23,2024-01-27,Gauteng,Normal,Mobile,Completed,2024-01-24,1,1,0,12551.07,12551.07,0.0,2,4,4,WH-JHB,FastTrack,1,1,0,0,1,2024-01-23
O-103791,2024-01-14,2024-01-17,KwaZulu-Natal,Normal,Web,Completed,2024-01-17,0,0,0,4256.200000000001,3947.8900000000003,308.31,4,4,3,WH-JHB,FastTrack,1,0,0,0,3,2024-01-14
O-103792,2024-03-07,2024-03-15,Mpumalanga,Normal,Web,Completed,2024-03-12,1,0,0,5235.43,5235.43,0.0,3,7,7,WH-JHB,QuickShip,1,1,1,2,5,2024-03-07
O-103793,2024-04-27,2024-05-05,Limpopo,Normal,Mobile,Completed,2024-05-03,1,0,0,1211.32,1211.32,0.0,1,1,1,WH-DBN,QuickShip,1,1,1,3,6,2024-04-27
O-103794,2024-01-13,2024-01-18,Western Cape,Normal,Mobile,Completed,2024-01-14,1,0,0,4815.200000000001,4815.200000000001,0.0,4,7,7,WH-JHB,FastTrack,1,1,1,0,1,2024-01-13
O-103795,2024-04-28,2024-05-02,Free State,Normal,Mobile,Completed,2024-04-30,1,0,0,1501.22,1501.22,0.0,1,1,1,WH-DBN,FastTrack,1,1,1,1,2,2024-04-28
O-103796,2024-02-17,2024-02-25,KwaZulu-Natal,Normal,Mobile,Completed,2024-02-21,1,0,0,2907.2400000000002,2907.2400000000002,0.0,1,3,3,WH-JHB,QuickShip,1,1,1,0,4,2024-02-17
O-103797,2024-03-02,2024-03-08,KwaZulu-Natal,Normal,Mobile,Completed,2024-03-06,1,0,0,398.71,398.71,0.0,1,1,1,WH-DBN,FastTrack,1,1,1,3,4,2024-03-02
O-103798,2024-01-24,2024-01-31,KwaZulu-Natal,Normal,Mobile,Completed,2024-01-31,1,0,0,3424.7200000000003,3424.7200000000003,0.0,2,2,2,WH-DBN,EconoMove,1,1,1,1,7,2024-01-24
O-103799,2024-01-29,2024-02-04,Gauteng,Normal,Web,Completed,2024-02-02,1,0,0,14699.060000000001,14699.060000000001,0.0,3,6,6,WH-JHB,EconoMove,1,1,1,1,4,2024-01-29
O-103800,2024-02-17,2024-02-24,Free State,Express,Web,Completed,2024-02-19,1,0,1,7973.78,7973.78,0.0,3,4,4,WH-CPT,FastTrack,1,1,0,1,2,2024-02-17
O-103801,2024-03-31,2024-04-07,Western Cape,Normal,Mobile,Completed,2024-04-03,1,0,0,4527.56,4527.56,0.0,3,4,4,WH-CPT,QuickShip,1,1,1,2,3,2024-03-31
O-103802,2024-01-01,2024-01-09,Free State,Normal,Mobile,Completed,2024-01-07,1,0,0,14658.029999999999,14658.029999999999,0.0,3,7,7,WH-JHB,EconoMove,1,1,1,2,6,2024-01-01
O-103803,2024-02-02,2024-02-10,Gauteng,Normal,Mobile,Completed,2024-02-08,1,0,1,713.78,713.78,0.0,1,2,2,WH-DBN,QuickShip,1,1,0,4,6,2024-02-02
O-103804,2024-04-21,2024-04-26,KwaZulu-Natal,Normal,Web,Completed,2024-04-25,1,0,0,9681.38,9681.38,0.0,2,4,4,WH-JHB,FastTrack,1,1,1,2,4,2024-04-21
O-103805,2024-04-09,2024-04-15,KwaZulu-Natal,Normal,Web,Completed,2024-04-12,1,0,0,986.53,986.53,0.0,2,2,2,WH-JHB,FastTrack,1,1,1,1,3,2024-04-09
O-103806,2024-03-01,2024-03-09,Limpopo,Normal,Mobile,Completed,2024-03-05,0,0,0,7629.41,3593.3900000000003,4036.02,4,4,3,WH-CPT,FastTrack,1,0,0,1,4,2024-03-01
O-103807,2024-03-26,2024-04-01,Limpopo,Normal,Mobile,Completed,2024-03-30,1,0,0,3091.8500000000004,3091.8500000000004,0.0,2,3,3,WH-CPT,FastTrack,1,1,1,2,4,2024-03-26
O-103808,2024-03-09,2024-03-17,Free State,Normal,Mobile,Completed,2024-03-12,0,0,0,8859.699999999999,5210.99,3648.71,3,6,5,WH-DBN,QuickShip,1,0,0,1,3,2024-03-09
O-103809,2024-03-23,2024-03-29,Free State,Express,Mobile,Completed,2024-03-26,0,0,0,8835.32,8145.870000000001,689.45,3,9,8,WH-JHB,EconoMove,1,0,0,0,3,2024-03-23
O-103810,2024-02-16,2024-02-26,Free State,Normal,Web,Completed,2024-02-22,1,0,0,6569.410000000001,6569.410000000001,0.0,3,4,4,WH-CPT,EconoMove,1,1,1,3,6,2024-02-16
O-103811,2024-02-22,2024-03-03,Limpopo,Express,Mobile,Completed,2024-02-29,1,0,0,7488.64,7488.64,0.0,1,4,4,WH-DBN,EconoMove,1,1,1,2,7,2024-02-22
O-103812,2024-04-29,2024-05-09,Mpumalanga,Normal,Mobile,Completed,2024-05-09,0,0,0,2721.2200000000003,1956.69,764.53,2,3,2,WH-DBN,EconoMove,1,0,0,4,10,2024-04-29
O-103813,2024-04-18,2024-04-22,Mpumalanga,Express,Web,Completed,2024-04-22,1,0,0,209.33,209.33,0.0,1,1,1,WH-CPT,QuickShip,1,1,1,1,4,2024-04-18
O-103814,2024-04-11,2024-04-17,Gauteng,Express,Mobile,Completed,2024-04-16,0,1,1,7996.11,6503.68,1492.43,3,5,4,WH-DBN,QuickShip,1,0,0,2,5,2024-04-11
O-103815,2024-04-20,2024-04-29,Mpumalanga,Normal,Web,Completed,2024-04-21,1,0,0,2484.3,2484.3,0.0,1,1,1,WH-DBN,QuickShip,1,1,1,0,1,2024-04-20
O-103816,2024-03-13,2024-03-21,Gauteng,Normal,Web,Completed,2024-03-18,1,0,0,15039.77,15039.77,0.0,3,5,5,WH-CPT,QuickShip,1,1,1,3,5,2024-03-13
O-103817,2024-03-24,2024-03-28,Gauteng,Express,Web,Completed,2024-03-26,1,0,0,5214.18,5214.18,0.0,3,6,6,WH-JHB,FastTrack,1,1,1,0,2,2024-03-24
O-103818,2024-04-18,2024-04-26,KwaZulu-Natal,Normal,Mobile,Completed,2024-04-24,0,0,1,4519.29,2971.6800000000003,1547.61,3,4,3,WH-JHB,EconoMove,1,0,0,0,6,2024-04-18
O-103819,2024-04-21,2024-04-26,Gauteng,Normal,Web,Completed,2024-04-29,1,0,0,5041.83,5041.83,0.0,2,2,2,WH-CPT,QuickShip,0,0,0,3,8,2024-04-21
O-103820,2024-03-02,2024-03-11,KwaZulu-Natal,Normal,Web,Completed,2024-03-08,1,0,0,770.39,770.39,0.0,2,2,2,WH-CPT,EconoMove,1,1,1,2,6,2024-03-02
O-103821,2024-04-26,2024-05-03,Limpopo,Normal,Web,Completed,2024-05-01,0,0,1,4554.5,3571.98,982.52,4,8,7,WH-DBN,FastTrack,1,0,0,1,5,2024-04-26
O-103822,2024-03-20,2024-03-24,Limpopo,Normal,Web,Completed,2024-03-24,1,0,0,2497.12,2497.12,0.0,1,1,1,WH-JHB,QuickShip,1,1,1,0,4,2024-03-20
O-103823,2024-01-23,2024-01-30,Western Cape,Normal,Web,Completed,2024-01-26,1,0,0,1341.29,1341.29,0.0,1,1,1,WH-DBN,FastTrack,1,1,1,1,3,2024-01-23
O-103824,2024-02-14,2024-02-23,Western Cape,Normal,Web,Completed,2024-02-21,1,0,0,4699.530000000001,4699.530000000001,0.0,3,6,6,WH-DBN,EconoMove,1,1,1,4,7,2024-02-14
O-103825,2024-03-13,2024-03-19,Free State,Normal,Web,Completed,2024-03-14,1,0,1,11151.18,11151.18,0.0,4,7,7,WH-CPT,FastTrack,1,1,0,0,1,2024-03-13
O-103826,2024-03-30,2024-04-08,Free State,Normal,Web,Completed,2024-04-12,1,0,0,6417.18,6417.18,0.0,4,5,5,WH-DBN,EconoMove,0,0,0,4,13,2024-03-30
O-103827,2024-02-20,2024-02-25,Limpopo,Normal,Mobile,Completed,2024-02-23,1,0,0,3296.12,3296.12,0.0,1,2,2,WH-JHB,FastTrack,1,1,1,2,3,2024-02-20
O-103828,2024-02-08,2024-02-15,Free State,Normal,Web,Completed,2024-02-13,1,0,0,323.08,323.08,0.0,1,1,1,WH-DBN,EconoMove,1,1,1,1,5,2024-02-08
O-103829,2024-04-23,2024-05-01,Mpumalanga,Normal,Web,Completed,2024-04-29,0,0,1,9696.22,8548.869999999999,1147.35,4,8,7,WH-CPT,QuickShip,1,0,0,3,6,2024-04-23
O-103830,2024-04-16,2024-04-21,Mpumalanga,Normal,Web,Completed,2024-04-22,1,0,0,6415.719999999999,6415.719999999999,0.0,3,3,3,WH-JHB,FastTrack,0,0,0,0,6,2024-04-16
O-103831,2024-02-11,2024-02-18,Western Cape,Normal,Mobile,Completed,2024-02-14,1,0,0,2280.07,2280.07,0.0,1,1,1,WH-JHB,QuickShip,1,1,1,1,3,2024-02-11
O-103832,2024-01-19,2024-01-23,Gauteng,Express,Web,Completed,2024-01-23,1,0,1,13507.210000000001,13507.210000000001,0.0,2,4,4,WH-JHB,EconoMove,1,1,0,1,4,2024-01-19
O-103833,2024-03-10,2024-03-18,Gauteng,Normal,Mobile,Completed,2024-03-17,0,0,0,386.66,69.42,317.24,2,2,1,WH-JHB,EconoMove,1,0,0,2,7,2024-03-10
O-103834,2024-03-06,2024-03-12,Western Cape,Normal,Mobile,Completed,2024-03-14,1,1,0,4218.6,4218.6,0.0,1,1,1,WH-DBN,QuickShip,0,0,0,4,8,2024-03-06
O-103835,2024-03-03,2024-03-11,Western Cape,Express,Mobile,Completed,2024-03-09,1,0,0,400.84,400.84,0.0,1,1,1,WH-CPT,EconoMove,1,1,1,2,6,2024-03-03
O-103836,2024-03-22,2024-03-27,Limpopo,Express,Mobile,Completed,2024-03-25,1,0,0,5620.22,5620.22,0.0,2,2,2,WH-CPT,FastTrack,1,1,1,1,3,2024-03-22
O-103837,2024-02-16,2024-02-20,Free State,Express,Web,Completed,2024-02-18,1,0,1,5327.22,5327.22,0.0,2,3,3,WH-CPT,FastTrack,1,1,0,1,2,2024-02-16
O-103838,2024-03-23,2024-03-27,Gauteng,Express,Web,Completed,2024-03-25,1,0,1,4168.42,4168.42,0.0,4,4,4,WH-JHB,FastTrack,1,1,0,1,2,2024-03-23
O-103839,2024-01-03,2024-01-11,Free State,Normal,Web,Completed,2024-01-10,1,0,1,3915.92,3915.92,0.0,3,4,4,WH-DBN,EconoMove,1,1,0,3,7,2024-01-03
O-103840,2024-01-15,2024-01-21,Western Cape,Normal,Web,Completed,2024-01-21,1,0,0,1323.98,1323.98,0.0,1,1,1,WH-JHB,EconoMove,1,1,1,2,6,2024-01-15
O-103841,2024-04-05,2024-04-12,Limpopo,Normal,Mobile,Completed,2024-04-11,0,0,0,5138.8,3832.21,1306.59,2,2,1,WH-DBN,QuickShip,1,0,0,4,6,2024-04-05
O-103842,2024-04-16,2024-04-21,Limpopo,Express,Mobile,Completed,2024-04-22,1,0,0,10056.67,10056.67,0.0,2,3,3,WH-DBN,QuickShip,0,0,0,4,6,2024-04-16
O-103843,2024-02-06,2024-02-16,Mpumalanga,Normal,Mobile,Completed,2024-02-14,1,0,1,3373.27,3373.27,0.0,3,3,3,WH-DBN,EconoMove,1,1,0,1,8,2024-02-06
O-103844,2024-04-13,2024-04-17,Western Cape,Normal,Mobile,Completed,2024-04-18,1,0,0,3454.3199999999997,3454.3199999999997,0.0,2,3,3,WH-JHB,QuickShip,0,0,0,2,5,2024-04-13
O-103845,2024-03-29,2024-04-07,KwaZulu-Natal,Express,Web,Completed,2024-04-05,1,1,0,1340.8899999999999,1340.8899999999999,0.0,2,5,5,WH-DBN,QuickShip,1,1,0,3,7,2024-03-29
O-103846,2024-01-18,2024-01-25,Limpopo,Express,Web,Completed,2024-01-25,1,0,0,1626.97,1626.97,0.0,1,1,1,WH-DBN,FastTrack,1,1,1,4,7,2024-01-18
O-103847,2024-01-25,2024-02-04,Western Cape,Normal,Mobile,Completed,2024-01-31,1,0,0,464.74,464.74,0.0,1,2,2,WH-DBN,EconoMove,1,1,1,1,6,2024-01-25
O-103848,2024-01-08,2024-01-12,Gauteng,Express,Web,Completed,2024-01-15,1,0,0,2241.0,2241.0,0.0,1,4,4,WH-CPT,QuickShip,0,0,0,3,7,2024-01-08
O-103849,2024-01-11,2024-01-19,Western Cape,Normal,Web,Completed,2024-01-15,1,0,0,2582.54,2582.54,0.0,2,2,2,WH-DBN,FastTrack,1,1,1,3,4,2024-01-11
O-103850,2024-03-08,2024-03-15,Limpopo,Normal,Mobile,Completed,2024-03-13,1,0,0,4091.38,4091.38,0.0,4,4,4,WH-CPT,QuickShip,1,1,1,3,5,2024-03-08
O-103851,2024-04-25,2024-05-03,Free State,Normal,Mobile,Completed,2024-04-30,1,0,0,548.95,548.95,0.0,1,1,1,WH-CPT,QuickShip,1,1,1,3,5,2024-04-25
O-103852,2024-04-14,2024-04-20,Western Cape,Normal,Web,Completed,2024-04-19,1,0,0,5753.08,5753.08,0.0,2,3,3,WH-CPT,FastTrack,1,1,1,2,5,2024-04-14
O-103853,2024-01-13,2024-01-17,Free State,Normal,Mobile,Completed,2024-01-18,1,0,0,9942.619999999999,9942.619999999999,0.0,3,6,6,WH-JHB,QuickShip,0,0,0,2,5,2024-01-13
O-103854,2024-01-07,2024-01-13,KwaZulu-Natal,Normal,Web,Completed,2024-01-12,1,1,0,832.6800000000001,832.6800000000001,0.0,1,3,3,WH-JHB,QuickShip,1,1,0,2,5,2024-01-07
O-103855,2024-03-17,2024-03-24,Gauteng,Normal,Mobile,Completed,2024-03-19,1,0,1,10975.5,10975.5,0.0,4,8,8,WH-DBN,FastTrack,1,1,0,2,2,2024-03-17
O-103856,2024-01-30,2024-02-05,KwaZulu-Natal,Normal,Web,Completed,2024-02-01,0,0,0,6877.78,6431.71,446.07,3,9,8,WH-JHB,FastTrack,1,0,0,0,2,2024-01-30
O-103857,2024-01-14,2024-01-24,KwaZulu-Natal,Normal,Web,Completed,2024-01-20,0,0,0,7678.36,5318.28,2360.08,4,5,4,WH-DBN,EconoMove,1,0,0,2,6,2024-01-14
O-103858,2024-04-24,2024-05-01,Gauteng,Normal,Web,Completed,2024-04-26,0,0,0,1523.78,0.0,1523.78,1,1,0,WH-JHB,QuickShip,1,0,0,0,2,2024-04-24
O-103859,2024-01-04,2024-01-11,Mpumalanga,Express,Web,Completed,2024-01-09,1,0,0,14489.32,14489.32,0.0,4,7,7,WH-CPT,EconoMove,1,1,1,1,5,2024-01-04
O-103860,2024-03-16,2024-03-23,Western Cape,Normal,Web,Completed,2024-03-20,1,0,0,1441.8000000000002,1441.8000000000002,0.0,2,2,2,WH-DBN,QuickShip,1,1,1,1,4,2024-03-16
O-103861,2024-02-17,2024-02-23,Gauteng,Normal,Web,Completed,2024-02-21,0,0,0,8372.1,4927.88,3444.2200000000003,4,5,3,WH-CPT,QuickShip,1,0,0,2,4,2024-02-17
O-103862,2024-04-04,2024-04-14,Gauteng,Normal,Web,Completed,2024-04-11,1,1,1,8514.98,8514.98,0.0,4,5,5,WH-DBN,EconoMove,1,1,0,2,7,2024-04-04
O-103863,2024-04-07,2024-04-11,Limpopo,Normal,Web,Completed,2024-04-10,1,0,0,6891.46,6891.46,0.0,3,9,9,WH-JHB,QuickShip,1,1,1,0,3,2024-04-07
O-103864,2024-01-06,2024-01-13,KwaZulu-Natal,Normal,Web,Completed,2024-01-14,1,0,1,3669.35,3669.35,0.0,3,5,5,WH-CPT,EconoMove,0,0,0,3,8,2024-01-06
O-103865,2024-04-20,2024-04-26,Gauteng,Normal,Mobile,Completed,2024-04-23,1,0,0,1823.97,1823.97,0.0,1,1,1,WH-CPT,FastTrack,1,1,1,1,3,2024-04-20
O-103866,2024-01-13,2024-01-19,Limpopo,Normal,Web,Completed,2024-01-17,1,0,0,2860.0299999999997,2860.0299999999997,0.0,3,3,3,WH-CPT,FastTrack,1,1,1,1,4,2024-01-13
O-103867,2024-01-14,2024-01-19,Limpopo,Normal,Mobile,Completed,2024-01-17,1,0,1,3659.33,3659.33,0.0,2,2,2,WH-JHB,QuickShip,1,1,0,0,3,2024-01-14
O-103868,2024-02-20,2024-02-24,Free State,Express,Web,Completed,2024-02-21,1,0,1,12016.93,12016.93,0.0,4,9,9,WH-CPT,FastTrack,1,1,0,0,1,2024-02-20
O-103869,2024-04-23,2024-05-01,Limpopo,Express,Web,Completed,2024-04-26,1,0,0,239.48,239.48,0.0,1,1,1,WH-DBN,QuickShip,1,1,1,1,3,2024-04-23
O-103870,2024-04-28,2024-05-07,Western Cape,Normal,Web,Completed,2024-05-05,1,0,0,4085.75,4085.75,0.0,3,4,4,WH-DBN,QuickShip,1,1,1,3,7,2024-04-28
O-103871,2024-02-28,2024-03-06,Limpopo,Express,Mobile,Completed,2024-03-05,0,0,0,5591.66,4524.32,1067.34,2,5,4,WH-DBN,QuickShip,1,0,0,3,6,2024-02-28
O-103872,2024-04-06,2024-04-11,Gauteng,Normal,Mobile,Completed,2024-04-09,1,0,0,7320.16,7320.16,0.0,2,4,4,WH-JHB,FastTrack,1,1,1,1,3,2024-04-06
O-103873,2024-02-28,2024-03-06,Western Cape,Normal,Mobile,Completed,2024-03-03,1,0,0,31734.57,31734.57,0.0,4,12,12,WH-JHB,QuickShip,1,1,1,1,4,2024-02-28
O-103874,2024-01-30,2024-02-08,Free State,Normal,Web,Completed,2024-02-05,1,0,0,1458.74,1458.74,0.0,1,1,1,WH-DBN,QuickShip,1,1,1,3,6,2024-01-30
O-103875,2024-04-19,2024-05-01,Western Cape,Normal,Web,Completed,2024-04-28,1,0,0,22296.219999999998,22296.219999999998,0.0,2,6,6,WH-DBN,EconoMove,1,1,1,2,9,2024-04-19
O-103876,2024-02-21,2024-02-27,Free State,Express,Web,Completed,2024-02-26,1,0,0,261.88,261.88,0.0,1,1,1,WH-DBN,FastTrack,1,1,1,2,5,2024-02-21
O-103877,2024-03-12,2024-03-17,Western Cape,Express,Mobile,Completed,2024-03-15,1,0,0,16214.390000000001,16214.390000000001,0.0,2,7,7,WH-CPT,FastTrack,1,1,1,1,3,2024-03-12
O-103878,2024-01-31,2024-02-06,Western Cape,Normal,Mobile,Completed,2024-02-04,1,0,0,1700.42,1700.42,0.0,2,3,3,WH-CPT,QuickShip,1,1,1,1,4,2024-01-31
O-103879,2024-03-12,2024-03-15,KwaZulu-Natal,Normal,Mobile,Completed,2024-03-15,1,0,0,5497.09,5497.09,0.0,4,6,6,WH-JHB,FastTrack,1,1,1,2,3,2024-03-12
O-103880,2024-04-14,2024-04-23,Free State,Express,Mobile,Completed,2024-04-20,0,0,0,2618.89,2449.2,169.69,4,7,6,WH-JHB,EconoMove,1,0,0,0,6,2024-04-14
O-103881,2024-01-13,2024-01-19,Western Cape,Normal,Web,Completed,2024-01-16,1,0,0,8894.44,8894.44,0.0,4,5,5,WH-JHB,QuickShip,1,1,1,0,3,2024-01-13
O-103882,2024-01-23,2024-01-28,Mpumalanga,Normal,Mobile,Completed,2024-01-28,1,0,0,959.46,959.46,0.0,1,1,1,WH-JHB,QuickShip,1,1,1,1,5,2024-01-23
O-103883,2024-01-24,2024-01-31,Gauteng,Normal,Web,Completed,2024-01-28,1,1,0,7088.860000000001,7088.860000000001,0.0,2,5,5,WH-CPT,FastTrack,1,1,0,3,4,2024-01-24
O-103884,2024-01-10,2024-01-17,Mpumalanga,Express,Web,Completed,2024-01-15,0,1,0,7034.57,5963.98,1070.59,2,3,2,WH-CPT,QuickShip,1,0,0,3,5,2024-01-10
O-103885,2024-01-13,2024-01-19,Gauteng,Express,Mobile,Completed,2024-01-16,0,0,0,11687.06,9770.13,1916.93,2,6,5,WH-CPT,QuickShip,1,0,0,0,3,2024-01-13
O-103886,2024-01-22,2024-01-27,Western Cape,Normal,Mobile,Completed,2024-01-28,1,0,0,4324.12,4324.12,0.0,1,4,4,WH-JHB,EconoMove,0,0,0,0,6,2024-01-22
O-103887,2024-03-18,2024-03-28,Gauteng,Normal,Mobile,Completed,2024-03-25,1,1,0,4344.6,4344.6,0.0,2,2,2,WH-DBN,QuickShip,1,1,0,4,7,2024-03-18
O-103888,2024-04-29,2024-05-04,KwaZulu-Natal,Normal,Mobile,Completed,2024-04-30,1,0,0,5261.0199999999995,5261.0199999999995,0.0,2,3,3,WH-JHB,FastTrack,1,1,1,0,1,2024-04-29
O-103889,2024-04-28,2024-05-05,Gauteng,Normal,Web,Completed,2024-05-03,0,0,0,14533.01,13481.460000000001,1051.55,4,11,10,WH-DBN,QuickShip,1,0,0,2,5,2024-04-28
O-103890,2024-03-20,2024-03-27,Limpopo,Express,Mobile,Completed,2024-03-26,1,0,0,321.74,321.74,0.0,1,1,1,WH-CPT,EconoMove,1,1,1,2,6,2024-03-20
O-103891,2024-04-15,2024-04-20,KwaZulu-Natal,Express,Mobile,Completed,2024-04-18,0,0,0,5944.53,4612.29,1332.24,3,7,5,WH-DBN,FastTrack,1,0,0,1,3,2024-04-15
O-103892,2024-04-15,2024-04-21,Western Cape,Express,Web,Completed,2024-04-22,0,0,0,7794.17,7015.040000000001,779.13,3,5,4,WH-DBN,FastTrack,0,0,0,4,7,2024-04-15
O-103893,2024-02-21,2024-03-01,Limpopo,Normal,Web,Completed,2024-02-29,1,0,1,9421.05,9421.05,0.0,3,6,6,WH-CPT,EconoMove,1,1,0,2,8,2024-02-21
O-103894,2024-04-15,2024-04-21,KwaZulu-Natal,Normal,Mobile,Completed,2024-04-18,1,0,0,15762.25,15762.25,0.0,2,4,4,WH-CPT,FastTrack,1,1,1,1,3,2024-04-15
O-103895,2024-03-11,2024-03-18,Mpumalanga,Normal,Web,Completed,2024-03-15,1,0,0,11187.56,11187.56,0.0,3,6,6,WH-CPT,FastTrack,1,1,1,2,4,2024-03-11
O-103896,2024-02-08,2024-02-15,KwaZulu-Natal,Express,Mobile,Completed,2024-02-10,1,0,1,2136.03,2136.03,0.0,2,2,2,WH-CPT,FastTrack,1,1,0,0,2,2024-02-08
O-103897,2024-03-03,2024-03-09,Gauteng,Normal,Mobile,Completed,2024-03-06,1,0,0,3408.83,3408.83,0.0,2,3,3,WH-DBN,FastTrack,1,1,1,1,3,2024-03-03
O-103898,2024-01-07,2024-01-14,Limpopo,Normal,Mobile,Completed,2024-01-12,1,1,0,14408.58,14408.58,0.0,4,7,7,WH-DBN,QuickShip,1,1,0,3,5,2024-01-07
O-103899,2024-01-14,2024-01-19,Gauteng,Normal,Web,Completed,2024-01-22,0,0,0,8480.7,8258.98,221.72,4,6,5,WH-DBN,QuickShip,0,0,0,4,8,2024-01-14
O-103900,2024-02-26,2024-03-04,Western Cape,Normal,Web,Completed,2024-02-28,0,0,0,2703.35,2617.5699999999997,85.78,3,4,3,WH-JHB,QuickShip,1,0,0,0,2,2024-02-26
O-103901,2024-03-10,2024-03-16,Gauteng,Normal,Mobile,Completed,2024-03-12,1,0,0,125.97,125.97,0.0,1,1,1,WH-CPT,FastTrack,1,1,1,1,2,2024-03-10
O-103902,2024-03-14,2024-03-19,Western Cape,Normal,Mobile,Completed,2024-03-17,0,0,0,1591.97,0.0,1591.97,1,1,0,WH-JHB,FastTrack,1,0,0,2,3,2024-03-14
O-103903,2024-04-07,2024-04-12,Western Cape,Express,Mobile,Completed,2024-04-11,0,0,0,9222.8,7300.58,1922.22,3,5,4,WH-CPT,QuickShip,1,0,0,2,4,2024-04-07
O-103904,2024-04-07,2024-04-16,Free State,Normal,Web,Completed,2024-04-12,1,0,0,557.25,557.25,0.0,2,2,2,WH-CPT,EconoMove,1,1,1,1,5,2024-04-07
O-103905,2024-02-15,2024-02-22,Limpopo,Normal,Mobile,Completed,2024-02-20,0,0,0,2628.05,914.57,1713.48,2,2,1,WH-DBN,FastTrack,1,0,0,1,5,2024-02-15
O-103906,2024-04-23,2024-04-25,Mpumalanga,Express,Mobile,Completed,2024-04-24,0,1,0,18961.22,16487.62,2473.6,4,8,7,WH-JHB,FastTrack,1,0,0,0,1,2024-04-23
